City,Latitude,Longitude,Sensor Parameter,Unit,Month Start (UTC),Month End (UTC),Monthly Average,Minimum Value,Maximum Value,Median Value,Standard Deviation
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-05-01 06:00:00+00:00,2023-06-01 06:00:00+00:00,0.0331,0.013,0.055,0.034,0.007397588689519229
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-06-01 06:00:00+00:00,2023-07-01 06:00:00+00:00,0.0283,0.004,0.051,0.029,0.006998674432416584
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-07-01 06:00:00+00:00,2023-08-01 06:00:00+00:00,0.0305,0.011,0.065,0.029,0.00823016004100036
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-08-01 06:00:00+00:00,2023-09-01 06:00:00+00:00,0.0267,0.002,0.084,0.027,0.00919273424576743
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-09-01 06:00:00+00:00,2023-10-01 06:00:00+00:00,0.0178,0.003,0.039,0.017,0.006446788746755664
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-10-01 06:00:00+00:00,2023-11-01 06:00:00+00:00,0.0208,0.004,0.038,0.018,0.00930745609787785
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-11-01 06:00:00+00:00,2023-12-01 07:00:00+00:00,0.0306,0.022,0.036,0.031,0.0029136183079527026
Snare Rapids,63.5086,-116.0078,o₃,ppm,2023-12-01 07:00:00+00:00,2024-01-01 07:00:00+00:00,0.0323,0.023,0.04,0.033,0.002876684627612842
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-01-01 07:00:00+00:00,2024-02-01 07:00:00+00:00,0.031,0.02,0.04,0.031,0.004014744504438313
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-02-01 07:00:00+00:00,2024-04-01 06:00:00+00:00,0.0302,0.009,0.04,0.032,0.005387087704124788
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-03-01 07:00:00+00:00,2024-04-01 06:00:00+00:00,0.034,0.011,0.045,0.035,0.006625846015376633
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-04-01 06:00:00+00:00,2024-05-01 06:00:00+00:00,0.0353,0.015,0.047,0.037,0.005655885632971359
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-05-01 06:00:00+00:00,2024-06-01 06:00:00+00:00,0.0332,0.017,0.052,0.032,0.006734581409792557
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-06-01 06:00:00+00:00,2024-07-01 06:00:00+00:00,0.0317,0.015,0.046,0.031,0.0058570424086490875
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-07-01 06:00:00+00:00,2024-08-01 06:00:00+00:00,0.0257,0.008,0.054,0.026,0.007444510557582901
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-08-01 06:00:00+00:00,2024-09-01 06:00:00+00:00,0.0238,0.006,0.054,0.023,0.007579588144881605
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-09-01 06:00:00+00:00,2024-10-01 06:00:00+00:00,0.0196,0.007,0.034,0.02,0.0054262823996153444
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-10-01 06:00:00+00:00,2024-11-01 06:00:00+00:00,0.0235,0.006,0.036,0.024,0.00598777571224532
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-11-01 06:00:00+00:00,2024-12-01 07:00:00+00:00,0.0294,0.021,0.037,0.029,0.0032512866926214033
Snare Rapids,63.5086,-116.0078,o₃,ppm,2024-12-01 07:00:00+00:00,2025-01-01 07:00:00+00:00,0.03,0.023,0.037,0.03,0.0032357343758477497
Snare Rapids,63.5086,-116.0078,o₃,ppm,2025-01-01 07:00:00+00:00,2025-02-01 07:00:00+00:00,0.0317,0.016,0.042,0.033,0.005758311092366091
Snare Rapids,63.5086,-116.0078,o₃,ppm,2025-02-01 07:00:00+00:00,2025-04-01 06:00:00+00:00,0.0318,0.01,0.042,0.033,0.005774362583750278
